Buyer Name,S/O No,S/O Date,Order No,Order Date,PO Srl,Style No,Item Code,Drg.No,Size,Order Qty,Pack Qty,Sale Qty,Cncl.Qty,O/S Ord.Qty,Unit,Delivery Date,Department,Rate,Gross Value,Currency,Commitment Dt,Payment Term,S.O Comment,Item Description,Pack Slip No,Pack Slip Dt,Currency Value,Dept.Remark,Cust Code,DIE Indend,SO SPL.Remark
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1056/25-26,10-Sep-25,5100664706,9-Sep-25,2.2,STYLE NA-707,6123245AA,KDS-7003_NC /JDJ_DRG_57519 REV,45.00/45.10 X 31.90/31.95 X 44 MM,6.000,6.000,0.000,0.000,6.000,SET,10-Oct-25,SPK,277.8900,1667.34,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC. AS PER DRAWING,P05484/25-26,7-Oct-25,1667.34,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1056/25-26,10-Sep-25,5100664706,9-Sep-25,2.3,STYLE NA-707,6123245AA,KDS-7003_NC /JDJ_DRG_57519 REV,45.00/45.10 X 31.90/31.95 X 44 MM,2.000,2.000,0.000,0.000,2.000,SET,10-Oct-25,SPK,277.8900,555.78,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC. AS PER DRAWING,P05484/25-26,7-Oct-25,555.78,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1056/25-26,10-Sep-25,5100664706,9-Sep-25,2.4,STYLE NA-707,6123245AA,KDS-7003_NC /JDJ_DRG_57519 REV,45.00/45.10 X 31.90/31.95 X 44 MM,2.000,2.000,0.000,0.000,2.000,SET,10-Oct-25,SPK,277.8900,555.78,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC. AS PER DRAWING,P05484/25-26,7-Oct-25,555.78,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1056/25-26,10-Sep-25,5100664706,9-Sep-25,1.1,STYLE NA-707,6123854AA,KDS-7003_NC /JDJ_DRG_57519 REV,54.00/54.10 X 37.95/38.00 X 48.50 MM,10.000,10.000,0.000,0.000,10.000,SET,10-Oct-25,SPK,439.5100,4395.10,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,P05484/25-26,7-Oct-25,4395.1,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1056/25-26,10-Sep-25,5100664706,9-Sep-25,7.1,STYLE NA-707,14263552,1426355 REV A,57 X 41 X 8 MM,2.000,2.000,0.000,0.000,2.000,NOS,10-Oct-25,SPK,58.1400,116.28,INR,,WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.4 G/CC, AS PER DRAWING",P05484/25-26,7-Oct-25,116.28,,00705,No,ALTERNATIVE MATERIAL CODE AT0001193
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1056/25-26,10-Sep-25,5100664706,9-Sep-25,9.1,STYLE NA-707,14264048,1426404 REV E,82 X 66 X 8 MM,12.000,12.000,0.000,0.000,12.000,NOS,10-Oct-25,SPK,170.9200,2051.04,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,P05484/25-26,7-Oct-25,2051.04,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,6.1,STYLE NA-707,000003158740,000.003.158.740 REV-0 VARIANT,103 X 85 X 20.8 MM,4.000,0.000,0.000,0.000,4.000,NOS,1-Nov-25,SPK,782.0000,3128.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN  (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,,,3128,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,23.1,STYLE NA-707,14294748,S050436 REV-F,108 X 80 X 14 MM,30.000,0.000,0.000,0.000,30.000,NOS,1-Nov-25,SPK,711.0000,21330.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.5 G/CC,,,21330,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,7.1,STYLE NA-707,"000003158898-BA",000.003.158.898 REV. 1,112 X 96 X 16.5 MM,2.000,0.000,0.000,0.000,2.000,NOS,1-Nov-25,SPK,658.0000,1316.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC AS PER DRAWING,,,1316,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,8.1,STYLE NA-707,000003158879-BA,000.003.158.879 REV. 1,113 X 97 X 16 MM,2.000,0.000,0.000,0.000,2.000,NOS,1-Nov-25,SPK,644.0000,1288.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC AS PER DRAWING,,,1288,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,11.1,STYLE NA-707,S2109536,S266872 REV Q,149 X 139 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,338.0000,338.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.5 G/CC,,,338,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,11.2,STYLE NA-707,S2109536,S266872 REV Q,149 X 139 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,338.0000,338.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.5 G/CC,,,338,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,10.1,STYLE NA-707,S2109494,S266872 REV Q,155 X 145 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,SET,1-Nov-25,SPK,1061.0000,1061.00,INR,,WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET HAVING DENSITY 1.5 G/CC IN ENDLESS FORM, AS PER DRAWING.(NUCLEAR GRADE)",,,1061,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,10.2,STYLE NA-707,S2109494,S266872 REV Q,155 X 145 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,SET,1-Nov-25,SPK,1061.0000,1061.00,INR,,WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET HAVING DENSITY 1.5 G/CC IN ENDLESS FORM, AS PER DRAWING.(NUCLEAR GRADE)",,,1061,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,19.1,STYLE NA-707,1-02-90092-850,JDJ_DRG_55482 REV 0,185 X 172 X 14 MM,3.000,0.000,0.000,0.000,3.000,NOS,1-Nov-25,SPK,299.9800,899.94,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.6 G/CC,,,899.94,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,24.1,STYLE NA-707,1-18-57687-001,1-18-57687 REV-0,247 X 237 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,1945.0000,1945.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.4 G/CC,,,1945,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,25.1,STYLE NA-707,1-18-19272-001,1-18-19272 REV-A,260 X 250 X 10.4 MM,3.000,0.000,0.000,0.000,3.000,NOS,1-Nov-25,SPK,2050.0000,6150.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.4 G/CC,,,6150,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,26.1,STYLE NA-707,14254056,1425405 REV E,350 X 320 X 27.5 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,5332.0000,5332.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.5 G/CC,,,5332,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,27.1,STYLE NA-707,000003158824,000.003.158.824 REV 3 VAR A,350 X 326 X 26 MM,2.000,0.000,0.000,0.000,2.000,NOS,1-Nov-25,SPK,4432.0000,8864.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,,,8864,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,30.1,STYLE NA-707,000003158911,000.003.158.911 REV 1 VAR A,355 X 332 X 26 MM,2.000,0.000,0.000,0.000,2.000,NOS,1-Nov-25,SPK,4913.0000,9826.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING (NUCLEAR GRADE) IN ENDLESS FORM HAVING DENSITY 1.6 G/CC,,,9826,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,1.1,STYLE NA-707,6122538AA,JDJ_DRG_57519 REV 0 / KDS-7003,38.00/38.10 X 24.90/24.95 X 40 MM,1.000,0.000,0.000,0.000,1.000,SET,1-Nov-25,SPK,204.6400,204.64,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC,,,204.64,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,1.2,STYLE NA-707,6122538AA,JDJ_DRG_57519 REV 0 / KDS-7003,38.00/38.10 X 24.90/24.95 X 40 MM,2.000,0.000,0.000,0.000,2.000,SET,1-Nov-25,SPK,204.6400,409.28,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC,,,409.28,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,1.3,STYLE NA-707,6122538AA,JDJ_DRG_57519 REV 0 / KDS-7003,38.00/38.10 X 24.90/24.95 X 40 MM,2.000,0.000,0.000,0.000,2.000,SET,1-Nov-02,SPK,204.6400,409.28,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC,,,409.28,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,1.4,STYLE NA-707,6122538AA,JDJ_DRG_57519 REV 0 / KDS-7003,38.00/38.10 X 24.90/24.95 X 40 MM,16.000,0.000,0.000,0.000,16.000,SET,1-Nov-25,SPK,204.6400,3274.24,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC,,,3274.24,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,29.1,STYLE NA-707,000003158902,000.003.158.902 REV 2 VAR A,425 X 396 X 31 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,7591.0000,7591.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING (NUCLEAR GRADE) IN ENDLESS FORM HAVING DENSITY 1.6 G/CC,,,7591,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,28.1,STYLE NA-707,000003158903,000.003.158.903 REV-2,430 X 402 X 31 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,7242.0000,7242.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,,,7242,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,5.1,STYLE NA-707,6123245AA,KDS-7003_NC /JDJ_DRG_57519 REV,45.00/45.10 X 31.90/31.95 X 44 MM,2.000,0.000,0.000,0.000,2.000,SET,1-Nov-25,SPK,277.8900,555.78,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING SET IN CUP-N-CONE PROFILE AND IN ENDLESS FORM HAVING DENSITY 1.6-1.8 G/CC,,,555.78,,00705,No,ALL PARAMETERS EXCEPT NO. OF RINGS SHOULD BE IN LINE WITH IMI REQUIREMENT (KDS 7003)
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,9.1,STYLE NA-707,000003158421,000.003.158.421 REV. 3,52 X 32 X 10 MM,8.000,0.000,0.000,0.000,8.000,NOS,1-Nov-25,SPK,102.3200,818.56,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC AS PER DRAWING,,,818.56,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,21.1,STYLE NA-707,1-02-18002-850,JDJ/DRG/51506 REV 08,52 X 32 X 10 MM,13.000,0.000,0.000,0.000,13.000,NOS,1-Nov-25,SPK,56.9700,740.61,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.4 G/CC. AS PER DRAWING,,,740.61,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,16.1,STYLE NA-707,14238679,1423867 REV B,72 X 58 X11.7 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,204.0000,204.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM RADIUS IN ID 5MM HAVING DENSITY 1.5 GM/CC,,,204,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,15.1,STYLE NA-707,1-02-17569-850,JDJ_DRG_55482 REV 00,74 X 56 X 11 MM,8.000,0.000,0.000,0.000,8.000,NOS,1-Nov-25,SPK,155.8000,1246.40,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.6 G/CC AS PER DRAWING,,,1246.4,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,31.1,STYLE NA-707,000003158424,000.003.158.424 REV 3,85 X 60 X 12.5 MM,3.000,0.000,0.000,0.000,3.000,NOS,1-Nov-25,SPK,541.0000,1623.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING (NUCLEAR GRADE) IN ENDLESS FORM HAVING DENSITY 1.6 G/CC,,,1623,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,18.1,STYLE NA-707,S0607952,S060795 REV-A,96 X 76 X 10 MM,11.000,0.000,0.000,0.000,11.000,NOS,1-Nov-25,SPK,410.4400,4514.84,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,,,4514.84,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,18.2,STYLE NA-707,S0607952,S060795 REV-A,96 X 76 X 10 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,410.4400,410.44,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.6 G/CC. AS PER DRAWING,,,410.44,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1117/25-26,26-Sep-25,5100666804,17-Sep-25,26.1M,STYLE NA-707(M),-,1425405 REV E,350 X 320 X 27.5 MM,1.000,0.000,0.000,0.000,1.000,NOS,1-Nov-25,SPK,35429.2500,35429.25,INR,,WITHIN 30 DAYS,,MOULD DEVELOPMENT COST FOR MATERIALCODE 14254056,,,35429.25,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1139/25-26,20-Sep-25,5100667753,19-Sep-25,7.1,STYLE NA-707,1-18-27357-001,1-18-27357 REV-C,194 X 182 X 10.4 MM,4.000,0.000,0.000,0.000,4.000,NOS,27-Oct-25,SPK,271.0000,1084.00,INR,,100% WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.5 G/CC. AS PER DRAWING,,,1084,,00705,No,"UNDER CLARIFICATION DUE TO MC NOT PROVIDED, UNIT RATE OK."
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1139/25-26,20-Sep-25,5100667753,19-Sep-25,8.1,STYLE NA-707,1-18-57370-001,1-18-57370 REV-A,200 X 190 X 10.4 MM,12.000,0.000,0.000,0.000,12.000,NOS,27-Oct-25,SPK,236.0000,2832.00,INR,,100% WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM HAVING DENSITY 1.5 G/CC. AS PER DRAWING,,,2832,,00705,No,"UNDER CLARIFICATION DUE TO MC NOT PROVIDED, UNIT RATE OK."
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1139/25-26,20-Sep-25,5100667753,19-Sep-25,9.1,STYLE NA-707,000003158424,000.003.158.424 REV 3,85 X 60 X 12.5 MM,8.000,0.000,0.000,0.000,8.000,NOS,27-Oct-25,SPK,541.0000,4328.00,INR,,100% WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN (NUCLEAR GRADE) ENDLESS FORM HAVING DENSITY 1.6 G/CC AS PER DRAWING,,,4328,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1139/25-26,20-Sep-25,5100667753,19-Sep-25,7.1M,STYLE NA-707(M),-,1-18-27357 REV-C,194 X 182 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,NOS,27-Oct-25,SPK,9966.7500,9966.75,INR,,100% WITHIN 30 DAYS,,MOULD DEVELOPMENT COST FOR MATERIAL CODE 1-18-27357-001,,,9966.75,,00705,Yes,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-1139/25-26,20-Sep-25,5100667753,19-Sep-25,8.1M,STYLE NA-707(M),-,1-18-57370 REV-A,200 X 190 X 10.4 MM,1.000,0.000,0.000,0.000,1.000,NOS,27-Oct-25,SPK,10330.5000,10330.50,INR,,100% WITHIN 30 DAYS,,MOULD DEVELOPMENT COST FOR MATERIAL CODE 1-18-57370-001,,,10330.5,,00705,Yes,-
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,2.1,STYLE NA-710V,N74201014,N74200014 REV-0,455 X 422 X 33.75 MM,9.000,0.000,0.000,0.000,9.000,NOS,7-Oct-25,SPK,1.0000,9.00,INR,,100% WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM AND WITH AISI 321 CAP ON TOP & BOTTOM HAVING DENSITY 1.8 G/CC, AS PER DRAWING",,,9,,00705,No,UNDER CLARIFICATION DUE TO MC NOT PROVIDED BY CUSTOMER
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,2.2,STYLE NA-710V,N74201014,N74200014 REV-0,455 X 422 X 33.75 MM,4.000,0.000,0.000,0.000,4.000,NOS,7-Oct-25,SPK,1.0000,4.00,INR,,100% WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM AND WITH AISI 321 CAP ON TOP & BOTTOM HAVING DENSITY 1.8 G/CC, AS PER DRAWING",,,4,,00705,No,UNDER CLARIFICATION  DUE TO MC NOT PROVIDED BY CUSTOMER
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,1.1,STYLE NA-710V,N74201013,N74200013 REV-0,460 X 425 X 33.75 MM,9.000,0.000,0.000,0.000,9.000,NOS,7-Oct-25,SPK,1.0000,9.00,INR,,100% WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM AND WITH AISI 321 CAP ON TOP & BOTTOM HAVING DENSITY 1.8 G/CC, AS PER DRAWING",,,9,,00705,No,UNDER CLARIFICATION DUE TO MC NOT PROVIDED BY CUSTOMER
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,1.2,STYLE NA-710V,N74201013,N74200013 REV-0,460 X 425 X 33.75 MM,3.000,0.000,0.000,0.000,3.000,NOS,7-Oct-25,SPK,1.0000,3.00,INR,,100% WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM AND WITH AISI 321 CAP ON TOP & BOTTOM HAVING DENSITY 1.8 G/CC, AS PER DRAWING",,,3,,00705,No,UNDER CLARIFICATION DUE TO MC NOT PROVIDED BY CUSTOMER
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,1.3,STYLE NA-710V,N74201013,N74200013 REV-0,460 X 425 X 33.75 MM,5.000,0.000,0.000,0.000,5.000,NOS,7-Oct-25,SPK,1.0000,5.00,INR,,100% WITHIN 30 DAYS,,"FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM AND WITH AISI 321 CAP ON TOP & BOTTOM HAVING DENSITY 1.8 G/CC, AS PER DRAWING",,,5,,00705,No,UNDER CLARIFICATIUON DUE TO MC NOT PROVIDED BY CUSTOMER
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,2.1M,STYLE NA-710V (M),-,N74200014 REV-0,455 X 422 X 33.75 MM,1.000,0.000,0.000,0.000,1.000,NOS,6-Oct-25,SPK,1.0000,1.00,INR,,100% WITHIN 30 DAYS,,MOULD DEVELOPMENT COST FOR MATERIAL CODE N74201014,,,1,,00705,No,UNDER CLARIFICATION DUE TO MC NOT PROVIDED
CONTROL COMPONENT INDIA PVT LTD SEZ,F-755/25-26,28-Jul-25,5100654057,23-Jul-25,1.1M,STYLE NA-710V (M),-,N74200013 REV-0,460 X 425 X 33.75 MM,1.000,0.000,0.000,0.000,1.000,NOS,7-Oct-25,SPK,1.0000,1.00,INR,,100% WITHIN 30 DAYS,,"MOULD DEVELOPMENT COST FOR MATERIAL CODE N74201013
",,,1,,00705,No,UNDER CLARIFICATION DUE TO MC NOT PROVIDED
CONTROL COMPONENT INDIA PVT LTD SEZ,T-171/25-26,26-Sep-25,5100666804,17-Sep-25,3.1,25% GLASS FILLED,723901001,723900001 REV L,1.13 X 0.625 X 1.25 INCH,2.000,0.000,0.000,0.000,2.000,SET,1-Nov-25,POLYMER,856.9200,1713.84,INR,,WITHIN 30 DAYS,,PTFE V RING SET. AS PER DRAWING,,,1713.84,,00705,No,-
CONTROL COMPONENT INDIA PVT LTD SEZ,T-171/25-26,26-Sep-25,5100666804,17-Sep-25,3.2,25% GLASS FILLED,723901001,723900001 REV L,1.13 X 0.625 X 1.25 INCH,2.000,0.000,0.000,0.000,2.000,SET,1-Nov-25,POLYMER,856.9200,1713.84,INR,,WITHIN 30 DAYS,,PTFE V RING SET. AS PER DRAWING,,,1713.84,,00705,No,-
